Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,MRP_Level,Outlet_age,Item_Rating,Item_Type_Combined,Item_Outlet_Category
19.85,Low Fat,0.053980686,196.8768,OUT013,High,Tier 3,Supermarket Type1,13.0132062285,High,26,8.20198126298,Food,FoodSupermarket Type1
8.655,Regular,0.088121336,119.7756,OUT013,High,Tier 3,Supermarket Type1,17.1987049115,Medium,26,7.21539603792,Food,FoodSupermarket Type1
10.195,Low Fat,0.126359196,109.2886,OUT035,Small,Tier 2,Supermarket Type1,12.2086219423,Medium,9,6.76377428502,Food,FoodSupermarket Type1
17.75,Low Fat,0.034584356,248.375,OUT027,Medium,Tier 3,Supermarket Type3,41.2145948666,Very High,28,8.87943277157,Food,FoodSupermarket Type3
14.0,Regular,0.031267496,51.464,OUT046,Small,Tier 1,Supermarket Type1,13.4546867713,Low,16,7.40666609764,Food,FoodSupermarket Type1
8.39,Regular,0.024304264,114.0176,OUT018,Medium,Tier 3,Supermarket Type2,13.0570087425,Medium,4,8.45366943289,Food,FoodSupermarket Type2
11.65,Low Fat,0.040144377,228.9694,OUT017,Small,Tier 2,Supermarket Type1,28.9240073128,Very High,6,8.6490365794,Food,FoodSupermarket Type1
14.5,Regular,0.063851475,260.4594,OUT035,Small,Tier 2,Supermarket Type1,12.0552869276,Very High,9,8.31388771006,Food,FoodSupermarket Type1
7.825,Low Fat,0.079243005,65.8826,OUT027,Medium,Tier 3,Supermarket Type3,24.5066982785,Low,28,6.72431257366,Food,FoodSupermarket Type3
18.2,Low Fat,0.161355122,38.319,OUT013,High,Tier 3,Supermarket Type1,15.2901693677,Low,26,5.47429547083,Food,FoodSupermarket Type1
15.7,Regular,0.02748331,169.379,OUT027,Medium,Tier 3,Supermarket Type3,33.0779317389,High,28,8.72647742133,Food,FoodSupermarket Type3
10.85,No Fat,0.028738058,117.1808,OUT045,Small,Tier 2,Supermarket Type1,6.0,Medium,11,8.31349622852,Non-Consumable,Non-ConsumableSupermarket Type1
17.25,Low Fat,0.073135768,77.2986,OUT018,Medium,Tier 3,Supermarket Type2,13.1009073903,Medium,4,6.96405927252,Food,FoodSupermarket Type2
13.65,Regular,0.081096613,261.2936,OUT017,Small,Tier 2,Supermarket Type1,11.986222395,Very High,6,8.078069079,Food,FoodSupermarket Type1
12.15,Low Fat,0.063430788,65.4826,OUT010,Small,Tier 3,Grocery Store,3.94502356351,Low,15,6.94055857621,Food,FoodGrocery Store
13.1,Low Fat,0.037549969,176.1054,OUT013,High,Tier 3,Supermarket Type1,22.8693963956,High,26,8.45337860744,Food,FoodSupermarket Type1
13.6,No Fat,0.016726506,176.037,OUT010,Small,Tier 3,Grocery Store,2.00454449917,High,15,9.26154984487,Non-Consumable,Non-ConsumableGrocery Store
20.1,Regular,0.054565932,152.2366,OUT045,Small,Tier 2,Supermarket Type1,15.8843904817,High,11,7.93413980085,Food,FoodSupermarket Type1
16.35,No Fat,0.029445361,257.6646,OUT046,Small,Tier 1,Supermarket Type1,8.0,Very High,16,9.07699191304,Non-Consumable,Non-ConsumableSupermarket Type1
7.275,Low Fat,0.048932713,144.476,OUT019,Small,Tier 1,Grocery Store,1.01384312965,High,28,7.99076116606,Food,FoodGrocery Store
6.235,No Fat,0.118651919,263.991,OUT035,Small,Tier 2,Supermarket Type1,15.9393918732,Very High,9,7.7079254877,Non-Consumable,Non-ConsumableSupermarket Type1
8.42,No Fat,0.112728355,65.8168,OUT018,Medium,Tier 3,Supermarket Type2,12.624715878,Low,4,6.3713607118,Non-Consumable,Non-ConsumableSupermarket Type2
10.0,No Fat,0.156094569,144.3102,OUT019,Small,Tier 1,Grocery Store,1.01039427566,High,28,6.83033946863,Non-Consumable,Non-ConsumableGrocery Store
9.5,Regular,0.104933928,78.796,OUT018,Medium,Tier 3,Supermarket Type2,15.2094014925,Medium,4,6.62261744867,Food,FoodSupermarket Type2
12.5,Regular,0.12341737,86.0198,OUT010,Small,Tier 3,Grocery Store,1.01395027656,Medium,15,6.54819464507,Food,FoodGrocery Store
12.6,Regular,0.062700289,102.199,OUT046,Small,Tier 1,Supermarket Type1,19.1859117995,Medium,16,7.39692443873,Food,FoodSupermarket Type1
16.85,Low Fat,0.139417654,147.476,OUT046,Small,Tier 1,Supermarket Type1,19.8643847134,High,16,6.96489150828,Food,FoodSupermarket Type1
19.7,Regular,0.01612717,189.3556,OUT027,Medium,Tier 3,Supermarket Type3,11.8986034741,High,28,9.37096174555,Food,FoodSupermarket Type3
6.635,Regular,0.077145553,39.8506,OUT010,Small,Tier 3,Grocery Store,1.90464384476,Low,15,6.24913280229,Food,FoodGrocery Store
20.2,Regular,0.039215075,157.663,OUT013,High,Tier 3,Supermarket Type1,13.8934436107,High,26,8.29940257979,Food,FoodSupermarket Type1
14.1,Low Fat,0.089859642,140.2496,OUT045,Small,Tier 2,Supermarket Type1,12.0770055672,High,11,7.35357055879,Food,FoodSupermarket Type1
15.15,Regular,0.066121873,145.676,OUT013,High,Tier 3,Supermarket Type1,25.1372909745,High,26,7.69809445059,Food,FoodSupermarket Type1
13.65,Regular,0.026643448,37.9532,OUT049,Medium,Tier 1,Supermarket Type1,22.7352845083,Low,14,7.26226759567,Food,FoodSupermarket Type1
20.2,No Fat,0.073879939,94.0462,OUT027,Medium,Tier 3,Supermarket Type3,19.6810078451,Medium,28,7.1498853625,Non-Consumable,Non-ConsumableSupermarket Type3
15.85,Low Fat,0.08139146,177.837,OUT027,Medium,Tier 3,Supermarket Type3,35.7165944095,High,28,7.6898098957,Food,FoodSupermarket Type3
8.89,Low Fat,0.005448005,102.1016,OUT027,Medium,Tier 3,Supermarket Type3,34.6914837769,Medium,28,9.83852754557,Food,FoodSupermarket Type3
12.15,No Fat,0.028714747,151.9708,OUT018,Medium,Tier 3,Supermarket Type2,23.7631123874,High,4,8.57422178382,Non-Consumable,Non-ConsumableSupermarket Type2
4.61,Low Fat,0.122058364,172.8396,OUT027,Medium,Tier 3,Supermarket Type3,41.3795426511,High,28,7.25632589718,Drinks,DrinksSupermarket Type3
13.5,Regular,0.125528734,262.191,OUT045,Small,Tier 2,Supermarket Type1,23.0701778474,Very High,11,7.64477248995,Food,FoodSupermarket Type1
17.5,Regular,0.007555176,145.9102,OUT045,Small,Tier 2,Supermarket Type1,14.9897197043,High,11,9.86856552997,Food,FoodSupermarket Type1
5.0,Low Fat,0.077046505,189.453,OUT019,Small,Tier 1,Grocery Store,4.0063340248,High,28,7.80789364711,Drinks,DrinksGrocery Store
7.85,Low Fat,0.162980276,145.2444,OUT046,Small,Tier 1,Supermarket Type1,9.99311505297,High,16,6.79366541388,Drinks,DrinksSupermarket Type1
9.695,Low Fat,0.029632784,159.692,OUT045,Small,Tier 2,Supermarket Type1,6.00375723267,High,11,8.59230646792,Food,FoodSupermarket Type1
17.5,Low Fat,0.013634468,256.4304,OUT035,Small,Tier 2,Supermarket Type1,7.05186592541,Very High,9,9.84206473228,Food,FoodSupermarket Type1
9.195,Regular,0.064376263,83.1566,OUT017,Small,Tier 2,Supermarket Type1,13.2188641671,Medium,6,7.16450973537,Food,FoodSupermarket Type1
12.1,Low Fat,0.147663025,106.028,OUT027,Medium,Tier 3,Supermarket Type3,17.0801675029,Medium,28,6.57791738013,Food,FoodSupermarket Type3
21.1,No Fat,0.029003459,143.4786,OUT035,Small,Tier 2,Supermarket Type1,16.1115148879,High,9,8.50672819982,Non-Consumable,Non-ConsumableSupermarket Type1
10.195,Low Fat,0.107834541,146.5076,OUT018,Medium,Tier 3,Supermarket Type2,9.07985933836,High,4,7.21497032166,Food,FoodSupermarket Type2
17.85,Low Fat,0.146399663,93.8436,OUT035,Small,Tier 2,Supermarket Type1,15.1118882907,Medium,9,6.46460336942,Food,FoodSupermarket Type1
15.6,Regular,0.04575559,167.1132,OUT035,Small,Tier 2,Supermarket Type1,17.2034549036,High,9,8.20338649853,Food,FoodSupermarket Type1
16.1,Regular,0.063278652,182.1318,OUT013,High,Tier 3,Supermarket Type1,12.8786593006,High,26,7.96528523167,Food,FoodSupermarket Type1
13.3,Low Fat,0.063664998,151.6708,OUT049,Medium,Tier 1,Supermarket Type1,25.7942913204,High,14,7.77625240173,Food,FoodSupermarket Type1
12.85,Low Fat,0.122221269,45.9428,OUT018,Medium,Tier 3,Supermarket Type2,27.7375606189,Low,4,5.93197610093,Food,FoodSupermarket Type2
11.5,Low Fat,0.014944614,171.808,OUT017,Small,Tier 2,Supermarket Type1,33.2496973366,High,6,9.34986886646,Food,FoodSupermarket Type1
16.25,Low Fat,0.025732114,166.4474,OUT035,Small,Tier 2,Supermarket Type1,32.3845058559,High,9,8.77484942288,Food,FoodSupermarket Type1
14.65,Low Fat,0.171281641,54.0614,OUT017,Small,Tier 2,Supermarket Type1,21.466136652,Low,6,5.75772976297,Drinks,DrinksSupermarket Type1
13.15,No Fat,0.024646608,177.4686,OUT035,Small,Tier 2,Supermarket Type1,31.0524036365,High,9,8.88204855537,Non-Consumable,Non-ConsumableSupermarket Type1
8.895,Low Fat,0.102240542667,42.0138,OUT018,Medium,Tier 3,Supermarket Type2,13.5334866163,Low,4,6.02085565923,Drinks,DrinksSupermarket Type2
15.7,Low Fat,0.075661985,181.366,OUT010,Small,Tier 3,Grocery Store,0.991178059835,High,15,7.7824136048,Food,FoodGrocery Store
16.75,No Fat,0.126765903,35.7532,OUT010,Small,Tier 3,Grocery Store,4.02237561952,Low,15,5.64559226381,Non-Consumable,Non-ConsumableGrocery Store
10.3,Regular,0.030563449,114.4176,OUT035,Small,Tier 2,Supermarket Type1,23.0201018025,Medium,9,8.22807246062,Food,FoodSupermarket Type1
8.05,Regular,0.078522357,257.1646,OUT049,Medium,Tier 1,Supermarket Type1,24.0466627211,Very High,14,8.0943935313,Food,FoodSupermarket Type1
18.6,Low Fat,0.039294854,246.6802,OUT046,Small,Tier 1,Supermarket Type1,10.9554078519,Very High,16,8.74491375308,Food,FoodSupermarket Type1
20.75,Low Fat,0.089260667,193.4478,OUT046,Small,Tier 1,Supermarket Type1,25.0387701488,High,16,7.68166336938,Food,FoodSupermarket Type1
13.5,No Fat,0.05510153,37.0874,OUT045,Small,Tier 2,Supermarket Type1,25.6895819065,Low,11,6.51333970324,Non-Consumable,Non-ConsumableSupermarket Type1
8.18,No Fat,0.013127548,142.0154,OUT035,Small,Tier 2,Supermarket Type1,13.9802838284,High,9,9.28907029166,Non-Consumable,Non-ConsumableSupermarket Type1
17.25,Low Fat,0.042233642,173.3764,OUT035,Small,Tier 2,Supermarket Type1,11.8892582843,High,9,8.32024669077,Drinks,DrinksSupermarket Type1
20.0,No Fat,0.081492092,35.519,OUT045,Small,Tier 2,Supermarket Type1,28.8671415299,Low,11,6.07960875469,Non-Consumable,Non-ConsumableSupermarket Type1
16.5,Regular,0.08221864425,96.2068,OUT046,Small,Tier 1,Supermarket Type1,31.3222225456,Medium,16,7.06572746648,Food,FoodSupermarket Type1
9.8,Regular,0.14061104,49.8008,OUT046,Small,Tier 1,Supermarket Type1,16.2570239836,Low,16,5.87260832122,Food,FoodSupermarket Type1
17.25,Low Fat,0.072952298,76.0986,OUT049,Medium,Tier 1,Supermarket Type1,8.18922818554,Medium,14,6.95093756705,Food,FoodSupermarket Type1
15.85,Low Fat,0.069087481,218.7166,OUT035,Small,Tier 2,Supermarket Type1,4.97713936665,Very High,9,8.06047439154,Food,FoodSupermarket Type1
14.6,Regular,0.075215349,108.4254,OUT019,Small,Tier 1,Grocery Store,2.00184458623,Medium,28,7.27415580419,Food,FoodGrocery Store
18.0,No Fat,0.047645037,172.6422,OUT017,Small,Tier 2,Supermarket Type1,16.9803060897,High,6,8.19547399185,Non-Consumable,Non-ConsumableSupermarket Type1
7.435,Low Fat,0.122242847,207.5638,OUT027,Medium,Tier 3,Supermarket Type3,21.9470042464,Very High,28,7.43777319359,Food,FoodSupermarket Type3
16.0,Low Fat,0.076975118,46.2086,OUT049,Medium,Tier 1,Supermarket Type1,10.6191185191,Low,14,6.39910341223,Food,FoodSupermarket Type1
4.59,Low Fat,0.070890602,111.686,OUT049,Medium,Tier 1,Supermarket Type1,14.1880271475,Medium,14,7.36294329958,Drinks,DrinksSupermarket Type1
11.85,Low Fat,0.132560174,97.2726,OUT013,High,Tier 3,Supermarket Type1,8.04934585896,Medium,26,6.5995977817,Drinks,DrinksSupermarket Type1
13.0,Regular,0.044767032,173.7054,OUT027,Medium,Tier 3,Supermarket Type3,33.265967552,High,28,8.2639017491,Drinks,DrinksSupermarket Type3
17.6,Low Fat,0.007962273,174.0422,OUT027,Medium,Tier 3,Supermarket Type3,29.7242048193,High,28,9.99238431372,Food,FoodSupermarket Type3
18.2,No Fat,0.058799705,220.7456,OUT017,Small,Tier 2,Supermarket Type1,20.0271806097,Very High,6,8.2308956815,Non-Consumable,Non-ConsumableSupermarket Type1
7.825,No Fat,0.186445212,255.5698,OUT045,Small,Tier 2,Supermarket Type1,5.95539379066,Very High,11,7.22384267623,Non-Consumable,Non-ConsumableSupermarket Type1
13.85,Regular,0.098606543,232.73,OUT019,Small,Tier 1,Grocery Store,4.00515618958,Very High,28,7.7669202492,Food,FoodGrocery Store
8.895,No Fat,0.125222705,113.3544,OUT018,Medium,Tier 3,Supermarket Type2,8.88090449069,Medium,4,6.80928477208,Non-Consumable,Non-ConsumableSupermarket Type2
18.5,Regular,0.062609071,148.6418,OUT017,Small,Tier 2,Supermarket Type1,11.8789035117,High,6,7.77280561103,Food,FoodSupermarket Type1
14.85,Regular,0.009930514,157.463,OUT013,High,Tier 3,Supermarket Type1,15.8983888279,High,26,9.67139661367,Food,FoodSupermarket Type1
20.2,No Fat,0.099428487,187.8898,OUT027,Medium,Tier 3,Supermarket Type3,38.8339452168,High,28,7.54470128275,Non-Consumable,Non-ConsumableSupermarket Type3
7.51,Low Fat,0.103793399,110.1544,OUT035,Small,Tier 2,Supermarket Type1,24.3703891992,Medium,9,6.96817773183,Food,FoodSupermarket Type1
15.6,Low Fat,0.166454146444,111.9518,OUT049,Medium,Tier 1,Supermarket Type1,19.3224602016,Medium,14,6.5125895591,Food,FoodSupermarket Type1
8.02,Low Fat,0.111419588,154.3998,OUT035,Small,Tier 2,Supermarket Type1,21.9145076613,High,9,7.23471884451,Food,FoodSupermarket Type1
11.0,Low Fat,0.106051405,124.4046,OUT045,Small,Tier 2,Supermarket Type1,18.0144689184,Medium,11,7.06822261529,Food,FoodSupermarket Type1
5.785,Regular,0.04016342,181.166,OUT027,Medium,Tier 3,Supermarket Type3,18.8531733327,High,28,8.41443405535,Food,FoodSupermarket Type3
17.5,Low Fat,0.026925385,264.391,OUT045,Small,Tier 2,Supermarket Type1,19.8940962438,Very High,11,9.19221665921,Food,FoodSupermarket Type1
7.235,Low Fat,0.099962524,193.8452,OUT046,Small,Tier 1,Supermarket Type1,10.0980163553,High,16,7.57053537494,Food,FoodSupermarket Type1
14.15,Low Fat,0.020614212,126.4046,OUT027,Medium,Tier 3,Supermarket Type3,42.3536627623,Medium,28,8.72142547949,Food,FoodSupermarket Type3
17.7,No Fat,0.050692386,125.6678,OUT027,Medium,Tier 3,Supermarket Type3,38.4535768112,Medium,28,7.8160247772,Non-Consumable,Non-ConsumableSupermarket Type3
18.0,Low Fat,0.008589133,81.0618,OUT017,Small,Tier 2,Supermarket Type1,17.8889735979,Medium,6,9.15257525835,Food,FoodSupermarket Type1
16.1,Low Fat,0.023673342,189.0846,OUT018,Medium,Tier 3,Supermarket Type2,28.2961637278,High,4,8.9857253999,Drinks,DrinksSupermarket Type2
7.475,No Fat,0.075881475,155.2656,OUT045,Small,Tier 2,Supermarket Type1,18.9021032347,High,11,7.62420849545,Non-Consumable,Non-ConsumableSupermarket Type1
16.5,No Fat,0.061330521,178.7318,OUT010,Small,Tier 3,Grocery Store,2.0190229159,High,15,7.97770710645,Non-Consumable,Non-ConsumableGrocery Store
11.35,Low Fat,0.030869612,49.8008,OUT045,Small,Tier 2,Supermarket Type1,14.2248959856,Low,11,7.38663372728,Food,FoodSupermarket Type1
16.1,Regular,0.024944396,95.441,OUT035,Small,Tier 2,Supermarket Type1,23.2650852359,Medium,9,8.24987567194,Food,FoodSupermarket Type1
18.7,Low Fat,0.057654132,83.1566,OUT045,Small,Tier 2,Supermarket Type1,19.3198783981,Medium,11,7.2747120178,Food,FoodSupermarket Type1
8.645,No Fat,0.143713508,96.641,OUT045,Small,Tier 2,Supermarket Type1,8.99068718246,Medium,11,6.51242255243,Non-Consumable,Non-ConsumableSupermarket Type1
17.1,Low Fat,0.032812669,147.1392,OUT017,Small,Tier 2,Supermarket Type1,15.2038885627,High,6,8.40854264506,Food,FoodSupermarket Type1
9.8,Regular,0.045266806,36.9874,OUT046,Small,Tier 1,Supermarket Type1,19.0807680453,Low,16,6.70698168425,Food,FoodSupermarket Type1
16.1,Low Fat,0.099747488,75.2328,OUT027,Medium,Tier 3,Supermarket Type3,20.5316829893,Medium,28,6.62702568546,Food,FoodSupermarket Type3
7.475,Low Fat,0.144612242,242.9854,OUT027,Medium,Tier 3,Supermarket Type3,27.8501967608,Very High,28,7.42729564177,Food,FoodSupermarket Type3
15.25,Low Fat,0.089742065,213.7192,OUT013,High,Tier 3,Supermarket Type1,5.04679036792,Very High,26,7.77589848993,Food,FoodSupermarket Type1
10.5,No Fat,0.011351778,236.5248,OUT017,Small,Tier 2,Supermarket Type1,17.0359370349,Very High,6,9.94448195323,Non-Consumable,Non-ConsumableSupermarket Type1
5.82,No Fat,0.081096613,170.379,OUT017,Small,Tier 2,Supermarket Type1,5.97887063547,High,6,7.65061531386,Non-Consumable,Non-ConsumableSupermarket Type1
10.0,Low Fat,0.025827199,263.2226,OUT046,Small,Tier 1,Supermarket Type1,14.0585056146,Very High,16,9.229425294,Food,FoodSupermarket Type1
5.5,No Fat,0.0454195036667,103.1016,OUT045,Small,Tier 2,Supermarket Type1,19.63143152,Medium,11,7.72796901432,Non-Consumable,Non-ConsumableSupermarket Type1
18.35,No Fat,0.148938624,191.9504,OUT010,Small,Tier 3,Grocery Store,3.99583225667,High,15,7.16223360426,Non-Consumable,Non-ConsumableGrocery Store
19.0,No Fat,0.0172910377,211.0244,OUT010,Small,Tier 3,Grocery Store,7.02322006365,Very High,15,9.40962266555,Non-Consumable,Non-ConsumableGrocery Store
6.71,Regular,0.029535852,67.5142,OUT013,High,Tier 3,Supermarket Type1,8.78671153624,Low,26,7.73492575811,Food,FoodSupermarket Type1
10.3,Regular,0.011143599,88.254,OUT049,Medium,Tier 1,Supermarket Type1,12.749586421,Medium,14,8.97723530659,Food,FoodSupermarket Type1
18.35,No Fat,0.014045832,222.7746,OUT049,Medium,Tier 1,Supermarket Type1,7.05027503135,Very High,14,9.67165312752,Non-Consumable,Non-ConsumableSupermarket Type1
13.8,Regular,0.014730322,90.9172,OUT035,Small,Tier 2,Supermarket Type1,23.5512400294,Medium,9,8.72795839677,Food,FoodSupermarket Type1
10.5,Regular,0.026520107,144.8128,OUT017,Small,Tier 2,Supermarket Type1,14.8964179962,High,6,8.60547706977,Food,FoodSupermarket Type1
20.75,Regular,0.083736551,178.7318,OUT049,Medium,Tier 1,Supermarket Type1,19.180717701,High,14,7.66643445867,Food,FoodSupermarket Type1
6.825,No Fat,0.059557164,263.7226,OUT027,Medium,Tier 3,Supermarket Type3,26.0591530646,Very High,28,8.3959422884,Non-Consumable,Non-ConsumableSupermarket Type3
9.895,Regular,0.028837829,117.8492,OUT018,Medium,Tier 3,Supermarket Type2,12.7793790709,Medium,4,8.31571775903,Food,FoodSupermarket Type2
19.7,Low Fat,0.113669629,89.0198,OUT019,Small,Tier 1,Grocery Store,1.95955955866,Medium,28,6.66459393424,Food,FoodGrocery Store
6.365,Low Fat,0.012865901,59.3536,OUT019,Small,Tier 1,Grocery Store,2.06402307526,Low,28,8.43690432055,Food,FoodGrocery Store
20.0,Regular,0.182236555,107.1622,OUT019,Small,Tier 1,Grocery Store,1.97573771348,Medium,28,6.3784923808,Food,FoodGrocery Store
11.1,Low Fat,0.176069023,156.7604,OUT013,High,Tier 3,Supermarket Type1,12.1301349065,High,26,6.79272025224,Food,FoodSupermarket Type1
10.1,Regular,0.053574075,223.7088,OUT035,Small,Tier 2,Supermarket Type1,12.0,Very High,9,8.33727466204,Food,FoodSupermarket Type1
17.2,Regular,0.044063785,147.2418,OUT019,Small,Tier 1,Grocery Store,1.99864169006,High,28,8.1144923857,Food,FoodGrocery Store
14.0,Regular,0.105573769,143.9812,OUT018,Medium,Tier 3,Supermarket Type2,7.91665578562,High,4,7.21876105189,Food,FoodSupermarket Type2
11.35,Low Fat,0.030657949,50.5008,OUT027,Medium,Tier 3,Supermarket Type3,20.039603333,Low,28,7.40745937478,Food,FoodSupermarket Type3
9.395,Regular,0.172042892,139.9838,OUT017,Small,Tier 2,Supermarket Type1,14.0500057864,High,6,6.70276642818,Food,FoodSupermarket Type1
20.2,Low Fat,0.064052392,256.1646,OUT027,Medium,Tier 3,Supermarket Type3,29.1698126907,Very High,28,8.29412412476,Food,FoodSupermarket Type3
19.25,Regular,0.034531702,142.2496,OUT027,Medium,Tier 3,Supermarket Type3,16.8685409309,High,28,8.32370346421,Food,FoodSupermarket Type3
6.13,No Fat,0.028365524,110.0912,OUT049,Medium,Tier 1,Supermarket Type1,14.877374395,Medium,14,8.26414754969,Non-Consumable,Non-ConsumableSupermarket Type1
8.5,Low Fat,0.097866209,51.1324,OUT035,Small,Tier 2,Supermarket Type1,26.4067870861,Low,9,6.26048444164,Food,FoodSupermarket Type1
11.8,Regular,0.01401884,178.1344,OUT027,Medium,Tier 3,Supermarket Type3,21.0353665547,High,28,9.44997015631,Food,FoodSupermarket Type3
9.1,No Fat,0.041583976375,114.4518,OUT046,Small,Tier 1,Supermarket Type1,13.9266066589,Medium,16,7.92055740867,Non-Consumable,Non-ConsumableSupermarket Type1
15.25,Low Fat,0.044539371,85.3198,OUT010,Small,Tier 3,Grocery Store,3.06680747025,Medium,15,7.55831018121,Food,FoodGrocery Store
13.5,Low Fat,0.0207370455556,179.9976,OUT013,High,Tier 3,Supermarket Type1,27.1650022,High,26,9.06889225602,Food,FoodSupermarket Type1
10.8,Low Fat,0.056353798,72.338,OUT049,Medium,Tier 1,Supermarket Type1,11.1368575299,Medium,14,7.15823395073,Drinks,DrinksSupermarket Type1
15.2,Low Fat,0.050168354,95.3752,OUT035,Small,Tier 2,Supermarket Type1,15.0786367945,Medium,9,7.55071530824,Drinks,DrinksSupermarket Type1
19.35,Regular,0.040154087,164.6868,OUT017,Small,Tier 2,Supermarket Type1,6.96174556795,High,6,8.31932032995,Drinks,DrinksSupermarket Type1
12.3,Low Fat,0.009364957,74.238,OUT027,Medium,Tier 3,Supermarket Type3,15.7844769525,Medium,28,8.97818282292,Food,FoodSupermarket Type3
11.5,Regular,0.037539164,106.9254,OUT013,High,Tier 3,Supermarket Type1,28.4189837027,Medium,26,7.95485292916,Food,FoodSupermarket Type1
9.8,Low Fat,0.026992588,127.302,OUT017,Small,Tier 2,Supermarket Type1,17.8868831597,Medium,6,8.45896719892,Food,FoodSupermarket Type1
7.475,No Fat,0.076156245,156.4656,OUT017,Small,Tier 2,Supermarket Type1,12.833829289,High,6,7.62829098127,Non-Consumable,Non-ConsumableSupermarket Type1
9.8,Low Fat,0.026192765,215.685,OUT018,Medium,Tier 3,Supermarket Type2,3.00973642117,Very High,4,9.01621249386,Food,FoodSupermarket Type2
10.3,Regular,0.058542509,188.353,OUT027,Medium,Tier 3,Supermarket Type3,23.1709555993,High,28,8.07663076529,Food,FoodSupermarket Type3
